Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-10-12 00:00:00+00:00,19784.498046875,20193.21484375,19508.197265625,19599.4375,812295314345,0.0,0.0
2019-10-13 00:00:00+00:00,19603.1953125,20067.412109375,19544.216796875,19748.234375,730294415693,0.0,0.0
2019-10-14 00:00:00+00:00,19743.171875,20305.529296875,19675.205078125,20264.568359375,788697273023,0.0,0.0
2019-10-15 00:00:00+00:00,20266.3203125,20345.91015625,19535.87109375,19739.3671875,841284273339,0.0,0.0
2019-10-16 00:00:00+00:00,19732.5859375,19764.322265625,18922.07421875,19128.708984375,835865233962,0.0,0.0
2019-10-17 00:00:00+00:00,19117.12109375,19413.951171875,18983.109375,19331.38671875,731569662769,0.0,0.0
2019-10-18 00:00:00+00:00,19327.064453125,19348.54296875,18588.228515625,18814.4765625,819917527290,0.0,0.0
2019-10-19 00:00:00+00:00,18817.5234375,19029.78515625,18662.12890625,18737.720703125,709948298775,0.0,0.0
2019-10-20 00:00:00+00:00,18744.41015625,19164.43359375,18553.25,19030.798828125,737349579150,0.0,0.0
2019-10-21 00:00:00+00:00,19029.755859375,19297.720703125,18805.58984375,18997.380859375,740235607149,0.0,0.0
2019-10-22 00:00:00+00:00,18995.65234375,19086.658203125,18685.14453125,18691.197265625,758378469302,0.0,0.0
2019-10-23 00:00:00+00:00,18687.068359375,18699.5546875,17107.65625,17643.033203125,1045627889561,0.0,0.0
2019-10-24 00:00:00+00:00,17655.126953125,17813.8125,17474.765625,17612.953125,792944947132,0.0,0.0
2019-10-25 00:00:00+00:00,17615.25390625,19904.298828125,17599.06640625,19725.220703125,1125616637512,0.0,0.0
2019-10-26 00:00:00+00:00,19740.8515625,21292.091796875,19139.580078125,19541.822265625,1503030940258,0.0,0.0
2019-10-27 00:00:00+00:00,19552.380859375,20445.900390625,19307.853515625,20032.861328125,1176029407827,0.0,0.0
2019-10-28 00:00:00+00:00,20049.74609375,20433.291015625,19644.572265625,19904.583984375,1134011410790,0.0,0.0
2019-10-29 00:00:00+00:00,19905.41015625,20889.103515625,19871.89453125,20724.119140625,1156585076421,0.0,0.0
2019-10-30 00:00:00+00:00,20723.4453125,20805.783203125,19767.1328125,20092.9609375,1140669653557,0.0,0.0
2019-10-31 00:00:00+00:00,20104.43359375,20500.841796875,19493.734375,19867.9296875,1037631536056,0.0,0.0
2019-11-01 00:00:00+00:00,19850.302734375,20022.53515625,19582.833984375,19906.46875,989601080531,0.0,0.0
2019-11-02 00:00:00+00:00,19911.689453125,20094.642578125,19779.626953125,19901.681640625,875161155994,0.0,0.0
2019-11-03 00:00:00+00:00,19909.16015625,20016.845703125,19453.626953125,19741.671875,948016490349,0.0,0.0
2019-11-04 00:00:00+00:00,19730.201171875,20422.091796875,19680.916015625,20258.580078125,1147093723881,0.0,0.0
2019-11-05 00:00:00+00:00,20253.591796875,20879.923828125,20060.7578125,20662.80078125,1094152254881,0.0,0.0
2019-11-06 00:00:00+00:00,20641.98828125,21096.89453125,20586.638671875,20868.49609375,1106246558138,0.0,0.0
2019-11-07 00:00:00+00:00,20858.744140625,20889.451171875,20394.677734375,20540.298828125,992312866009,0.0,0.0
2019-11-08 00:00:00+00:00,20534.5859375,20629.27734375,19930.6875,20125.6484375,1002590489412,0.0,0.0
2019-11-09 00:00:00+00:00,20136.6015625,20303.41015625,20091.86328125,20214.935546875,795079543756,0.0,0.0
2019-11-10 00:00:00+00:00,20205.609375,20858.642578125,20177.578125,20695.845703125,956031608253,0.0,0.0
2019-11-11 00:00:00+00:00,20698.646484375,20772.501953125,20181.44140625,20226.34765625,858977956767,0.0,0.0
2019-11-12 00:00:00+00:00,20234.546875,20522.693359375,20109.1640625,20364.76953125,849299861937,0.0,0.0
2019-11-13 00:00:00+00:00,20375.5625,20599.232421875,20281.3671875,20482.36328125,798929944029,0.0,0.0
2019-11-14 00:00:00+00:00,20483.861328125,20521.048828125,20052.23828125,20177.462890625,854036028379,0.0,0.0
2019-11-15 00:00:00+00:00,20183.8125,20206.6484375,19520.443359375,19635.29296875,958881506583,0.0,0.0
2019-11-16 00:00:00+00:00,19632.890625,20030.384765625,19577.044921875,19942.6171875,738529340898,0.0,0.0
2019-11-17 00:00:00+00:00,19942.88671875,20479.169921875,19832.591796875,20121.626953125,800469039218,0.0,0.0
2019-11-18 00:00:00+00:00,20113.173828125,20376.212890625,19457.71484375,19623.984375,846396215797,0.0,0.0
2019-11-19 00:00:00+00:00,19617.775390625,19817.2265625,19042.173828125,19247.982421875,817479442682,0.0,0.0
2019-11-20 00:00:00+00:00,19243.61328125,19416.22265625,19014.71875,19057.47265625,781589938227,0.0,0.0
2019-11-21 00:00:00+00:00,19054.7890625,19088.169921875,17311.595703125,17532.376953125,928004881543,0.0,0.0
2019-11-22 00:00:00+00:00,17537.0625,17713.041015625,15456.43359375,16324.5361328125,1305886439034,0.0,0.0
2019-11-23 00:00:00+00:00,16318.45703125,16740.98046875,16034.8115234375,16666.69921875,900505526968,0.0,0.0
2019-11-24 00:00:00+00:00,16668.08203125,16726.244140625,15530.818359375,15530.818359375,846242326830,0.0,0.0
2019-11-25 00:00:00+00:00,15515.845703125,16361.703125,14560.50390625,15964.9609375,1194866665381,0.0,0.0
2019-11-26 00:00:00+00:00,15957.087890625,16338.21875,15834.8076171875,16251.939453125,834445479489,0.0,0.0
2019-11-27 00:00:00+00:00,16189.9443359375,16973.197265625,15666.609375,16733.158203125,959968113787,0.0,0.0
2019-11-28 00:00:00+00:00,16739.576171875,17140.888671875,16548.181640625,16615.501953125,804562794147,0.0,0.0
2019-11-29 00:00:00+00:00,16621.08984375,17188.8671875,16587.189453125,17003.396484375,821560551055,0.0,0.0
2019-11-30 00:00:00+00:00,17001.455078125,17154.876953125,16556.453125,16700.349609375,718853432884,0.0,0.0
2019-12-01 00:00:00+00:00,16695.12109375,16695.12109375,16101.291015625,16560.521484375,778021507119,0.0,0.0
2019-12-02 00:00:00+00:00,16559.3984375,16685.451171875,16128.16796875,16251.3974609375,727267958338,0.0,0.0
2019-12-03 00:00:00+00:00,16251.298828125,16319.203125,15923.568359375,16075.361328125,674101548949,0.0,0.0
2019-12-04 00:00:00+00:00,16071.2294921875,16371.482421875,15746.5888671875,15970.6005859375,856052293693,0.0,0.0
2019-12-05 00:00:00+00:00,15963.9345703125,16675.41796875,15834.771484375,16229.298828125,733548591733,0.0,0.0
2019-12-06 00:00:00+00:00,16245.3369140625,16270.83203125,16064.9033203125,16199.6826171875,701299318911,0.0,0.0
2019-12-07 00:00:00+00:00,16200.025390625,16265.4033203125,16110.681640625,16153.3955078125,641847621179,0.0,0.0
2019-12-08 00:00:00+00:00,16150.7373046875,16546.9765625,16104.0107421875,16432.0390625,699771273102,0.0,0.0
2019-12-09 00:00:00+00:00,16427.65625,16495.271484375,16029.8349609375,16095.1044921875,732323061732,0.0,0.0
2019-12-10 00:00:00+00:00,16090.18359375,16138.9287109375,15756.759765625,15910.1611328125,746141705605,0.0,0.0
2019-12-11 00:00:00+00:00,15915.9921875,15997.072265625,15527.7177734375,15589.7861328125,763941665023,0.0,0.0
2019-12-12 00:00:00+00:00,15590.6181640625,15936.109375,15351.1875,15930.0576171875,863260989658,0.0,0.0
2019-12-13 00:00:00+00:00,15935.7119140625,15958.2001953125,15759.748046875,15847.0263671875,794272601520,0.0,0.0
2019-12-14 00:00:00+00:00,15847.974609375,15910.912109375,15572.583984375,15620.1064453125,770575734251,0.0,0.0
2019-12-15 00:00:00+00:00,15619.6435546875,15735.57421875,15243.7578125,15655.107421875,791441217119,0.0,0.0
2019-12-16 00:00:00+00:00,15657.7919921875,15668.4052734375,14512.083984375,14642.6279296875,985455205086,0.0,0.0
2019-12-17 00:00:00+00:00,14646.2607421875,14676.3427734375,13293.673828125,13427.3935546875,991927250043,0.0,0.0
2019-12-18 00:00:00+00:00,13433.1923828125,14615.998046875,13125.37890625,14581.5810546875,1299876627199,0.0,0.0
2019-12-19 00:00:00+00:00,14577.2626953125,14700.7138671875,13802.2109375,14145.59765625,1046220268419,0.0,0.0
2019-12-20 00:00:00+00:00,14152.5146484375,14190.7333984375,13902.80078125,14123.9560546875,894452780383,0.0,0.0
2019-12-21 00:00:00+00:00,14127.23046875,14132.8876953125,13964.8466796875,14021.6259765625,815166071716,0.0,0.0
2019-12-22 00:00:00+00:00,14018.0341796875,14575.4970703125,13999.470703125,14495.5185546875,998806069477,0.0,0.0
2019-12-23 00:00:00+00:00,14488.3427734375,14743.5615234375,13940.0263671875,14068.4853515625,1052559412943,0.0,0.0
2019-12-24 00:00:00+00:00,14070.14453125,14403.796875,13927.26171875,14119.0087890625,870987245794,0.0,0.0
2019-12-25 00:00:00+00:00,14119.513671875,14119.513671875,13710.6787109375,13831.1025390625,920729252018,0.0,0.0
2019-12-26 00:00:00+00:00,13834.568359375,14352.1533203125,13743.54296875,13842.8095703125,942221307877,0.0,0.0
2019-12-27 00:00:00+00:00,13843.6396484375,14032.7255859375,13666.7216796875,13923.505859375,908359551020,0.0,0.0
2019-12-28 00:00:00+00:00,13923.3310546875,14256.6201171875,13889.0390625,14044.7861328125,883176270444,0.0,0.0
2019-12-29 00:00:00+00:00,14038.6748046875,14973.9833984375,14009.208984375,14746.7685546875,1062446006828,0.0,0.0
2019-12-30 00:00:00+00:00,14750.9853515625,14923.326171875,14317.10546875,14440.5576171875,1066649494395,0.0,0.0
2019-12-31 00:00:00+00:00,14438.2470703125,14529.7431640625,13995.236328125,14086.7509765625,971302976765,0.0,0.0
2020-01-01 00:00:00+00:00,14088.90234375,14760.6650390625,14041.91015625,14218.701171875,862591277844,0.0,0.0
2020-01-02 00:00:00+00:00,14220.6611328125,14220.6611328125,13781.6533203125,13832.732421875,872099194868,0.0,0.0
2020-01-03 00:00:00+00:00,13832.849609375,14544.611328125,13687.10546875,14503.2861328125,1132494216682,0.0,0.0
2020-01-04 00:00:00+00:00,14502.94140625,14706.61328125,14381.013671875,14600.318359375,803243352405,0.0,0.0
2020-01-05 00:00:00+00:00,14600.61328125,15069.541015625,14597.751953125,14715.0302734375,812722877968,0.0,0.0
2020-01-06 00:00:00+00:00,14718.13671875,15645.873046875,14700.1787109375,15645.1591796875,985925306956,0.0,0.0
2020-01-07 00:00:00+00:00,15646.0087890625,15741.1748046875,15257.830078125,15510.9521484375,1000387965187,0.0,0.0
2020-01-08 00:00:00+00:00,15504.8818359375,15831.3134765625,15099.7275390625,15402.29296875,1023546882884,0.0,0.0
2020-01-09 00:00:00+00:00,15391.1318359375,15441.607421875,14914.875,15219.1953125,842911006873,0.0,0.0
2020-01-10 00:00:00+00:00,15217.8642578125,15789.4697265625,14855.271484375,15760.0732421875,994537456088,0.0,0.0
2020-01-11 00:00:00+00:00,15699.3525390625,16035.6298828125,15567.859375,15648.58984375,1021750855810,0.0,0.0
2020-01-12 00:00:00+00:00,15660.1328125,15996.3955078125,15624.560546875,15982.96875,934405723350,0.0,0.0
2020-01-13 00:00:00+00:00,16020.9013671875,16080.4658203125,15692.5517578125,15862.529296875,921499067433,0.0,0.0
2020-01-14 00:00:00+00:00,15865.2197265625,18459.810546875,15854.5712890625,18231.341796875,1835963640188,0.0,0.0
2020-01-15 00:00:00+00:00,18207.091796875,18734.103515625,17706.4296875,18265.38671875,1667281709577,0.0,0.0
2020-01-16 00:00:00+00:00,18276.609375,18360.056640625,17557.361328125,18114.712890625,1513519965325,0.0,0.0
2020-01-17 00:00:00+00:00,18125.552734375,19060.28515625,17942.013671875,18808.6796875,1651689711152,0.0,0.0
2020-01-18 00:00:00+00:00,18805.12890625,19662.08984375,18369.140625,19313.72265625,1644228179970,0.0,0.0
2020-01-19 00:00:00+00:00,19324.94921875,19520.990234375,18026.38671875,18398.615234375,1511093837342,0.0,0.0
2020-01-20 00:00:00+00:00,18391.375,18631.89453125,17887.484375,18413.388671875,1227907721002,0.0,0.0
2020-01-21 00:00:00+00:00,18406.7734375,18669.12890625,18206.58984375,18651.896484375,1075977323143,0.0,0.0
2020-01-22 00:00:00+00:00,18642.154296875,18815.5703125,18339.578125,18465.529296875,1010518437450,0.0,0.0
2020-01-23 00:00:00+00:00,18465.69921875,18467.826171875,17552.83203125,17849.96484375,1139049743948,0.0,0.0
2020-01-24 00:00:00+00:00,17846.767578125,17952.15234375,17178.595703125,17817.416015625,1164616907819,0.0,0.0
2020-01-25 00:00:00+00:00,17819.17578125,17836.654296875,17334.5625,17624.30078125,902278870526,0.0,0.0
2020-01-26 00:00:00+00:00,17612.595703125,18311.201171875,17514.71875,18287.677734375,1007739496465,0.0,0.0
2020-01-27 00:00:00+00:00,18280.251953125,18836.234375,18187.296875,18621.125,1198822129022,0.0,0.0
2020-01-28 00:00:00+00:00,18616.111328125,19227.4609375,18600.30078125,19249.189453125,1284900414104,0.0,0.0
2020-01-29 00:00:00+00:00,19246.740234375,19516.41796875,19074.794921875,19074.794921875,1168705337327,0.0,0.0
2020-01-30 00:00:00+00:00,19060.341796875,20288.796875,18779.626953125,20109.8671875,1372461913293,0.0,0.0
2020-01-31 00:00:00+00:00,20114.921875,20198.130859375,19195.4609375,19528.45703125,1271323092881,0.0,0.0
2020-02-01 00:00:00+00:00,19523.427734375,19927.93359375,19483.474609375,19909.333984375,1254097048770,0.0,0.0
2020-02-02 00:00:00+00:00,19894.001953125,20928.9453125,19529.951171875,20442.74609375,1523246732500,0.0,0.0
2020-02-03 00:00:00+00:00,20441.6484375,20998.83203125,20377.28515625,20624.091796875,1346176073097,0.0,0.0
2020-02-04 00:00:00+00:00,20623.73046875,20751.109375,20234.046875,20712.720703125,1282071424258,0.0,0.0
2020-02-05 00:00:00+00:00,20718.029296875,22715.14453125,20660.11328125,22427.646484375,1632455115189,0.0,0.0
2020-02-06 00:00:00+00:00,22416.60546875,23571.234375,22183.90625,23351.140625,1806338522977,0.0,0.0
2020-02-07 00:00:00+00:00,23348.58984375,24507.791015625,23347.3046875,24444.18359375,1829910270950,0.0,0.0
2020-02-08 00:00:00+00:00,24420.576171875,24868.041015625,23638.642578125,24490.328125,1837346882093,0.0,0.0
2020-02-09 00:00:00+00:00,24472.298828125,25227.599609375,24472.298828125,25059.869140625,1647940194502,0.0,0.0
2020-02-10 00:00:00+00:00,25056.640625,25130.392578125,23939.935546875,24536.630859375,1779412037920,0.0,0.0
2020-02-11 00:00:00+00:00,24521.5078125,25971.21875,24022.6875,25908.373046875,1863580333938,0.0,0.0
2020-02-12 00:00:00+00:00,25913.537109375,29982.123046875,25913.32421875,29151.98828125,2696007770418,0.0,0.0
2020-02-13 00:00:00+00:00,29113.166015625,30039.5078125,28416.486328125,29426.38671875,2831934548350,0.0,0.0
2020-02-14 00:00:00+00:00,29418.046875,31296.771484375,28851.140625,31204.666015625,2586495985056,0.0,0.0
2020-02-15 00:00:00+00:00,31242.412109375,31523.7421875,29015.662109375,29064.94921875,2600132037926,0.0,0.0
2020-02-16 00:00:00+00:00,29084.212890625,29960.171875,26622.7265625,28531.84765625,2761285498881,0.0,0.0
2020-02-17 00:00:00+00:00,28531.390625,29312.470703125,26836.08203125,29254.640625,2858219139458,0.0,0.0
2020-02-18 00:00:00+00:00,29270.60546875,31119.291015625,28704.42578125,30993.01171875,2914297990125,0.0,0.0
2020-02-19 00:00:00+00:00,31003.091796875,31517.083984375,28889.6484375,28889.6484375,2522291073910,0.0,0.0
2020-02-20 00:00:00+00:00,28895.8671875,29313.83203125,28102.76953125,28888.748046875,2601597568362,0.0,0.0
2020-02-21 00:00:00+00:00,28882.21484375,29828.017578125,28667.98828125,29637.0546875,2328511223454,0.0,0.0
2020-02-22 00:00:00+00:00,29631.58203125,29724.826171875,28890.83203125,29272.294921875,1886460346003,0.0,0.0
2020-02-23 00:00:00+00:00,29266.345703125,30541.3828125,29230.873046875,30541.3828125,2185111957670,0.0,0.0
2020-02-24 00:00:00+00:00,30535.908203125,30760.060546875,28659.30859375,29397.8203125,2483013801292,0.0,0.0
2020-02-25 00:00:00+00:00,29405.2421875,29417.736328125,27189.9140625,27329.291015625,2412800192380,0.0,0.0
2020-02-26 00:00:00+00:00,27320.755859375,27538.109375,24425.7578125,24905.826171875,2895333855132,0.0,0.0
2020-02-27 00:00:00+00:00,24906.57421875,26136.306640625,23467.39453125,24867.630859375,2812497667427,0.0,0.0
2020-02-28 00:00:00+00:00,24893.31640625,25619.8828125,23522.45703125,24509.416015625,2438779935601,0.0,0.0
2020-02-29 00:00:00+00:00,24517.30078125,25103.46484375,23762.333984375,23762.333984375,1965126011184,0.0,0.0
2020-03-01 00:00:00+00:00,23751.974609375,24500.486328125,23144.294921875,23527.98828125,1953386887343,0.0,0.0
2020-03-02 00:00:00+00:00,23500.162109375,25127.8203125,23346.796875,25020.509765625,2203481164518,0.0,0.0
2020-03-03 00:00:00+00:00,25015.5390625,25081.865234375,23796.681640625,24026.50390625,2124925408956,0.0,0.0
2020-03-04 00:00:00+00:00,24035.677734375,24467.96484375,23870.310546875,24171.689453125,1783617529553,0.0,0.0
2020-03-05 00:00:00+00:00,24185.029296875,25060.708984375,24185.029296875,24361.80859375,1934051063814,0.0,0.0
2020-03-06 00:00:00+00:00,24351.20703125,25658.505859375,24297.380859375,25655.37890625,2041131418266,0.0,0.0
2020-03-07 00:00:00+00:00,25679.072265625,26326.484375,25017.71484375,25049.498046875,2046444433262,0.0,0.0
2020-03-08 00:00:00+00:00,25041.873046875,25041.873046875,20850.44140625,20862.154296875,2222696695847,0.0,0.0
2020-03-09 00:00:00+00:00,20927.5859375,21243.41015625,19672.9765625,20847.2109375,2440468331865,0.0,0.0
2020-03-10 00:00:00+00:00,20937.791015625,21469.494140625,20557.298828125,21080.16015625,1926180967720,0.0,0.0
2020-03-11 00:00:00+00:00,21080.2421875,21263.724609375,19320.16796875,20369.119140625,1775377667170,0.0,0.0
2020-03-12 00:00:00+00:00,20355.572265625,20415.94140625,11625.4306640625,11754.4296875,2315869480368,0.0,0.0
2020-03-13 00:00:00+00:00,11790.3037109375,14428.642578125,10007.6416015625,14377.1298828125,3007566576446,0.0,0.0
2020-03-14 00:00:00+00:00,14418.216796875,14515.5634765625,13212.7998046875,13309.029296875,1375175887834,0.0,0.0
2020-03-15 00:00:00+00:00,13302.5576171875,14131.2763671875,13152.267578125,13364.8193359375,1357596496792,0.0,0.0
2020-03-16 00:00:00+00:00,13341.5302734375,13341.5302734375,11144.681640625,11744.38671875,1697313934607,0.0,0.0
2020-03-17 00:00:00+00:00,11723.24609375,12699.322265625,11723.24609375,12236.767578125,1298123962520,0.0,0.0
2020-03-18 00:00:00+00:00,12227.6279296875,12439.388671875,12037.79296875,12444.7685546875,1258957131796,0.0,0.0
2020-03-19 00:00:00+00:00,12444.5029296875,15578.3759765625,12432.912109375,15206.265625,1825363092842,0.0,0.0
2020-03-20 00:00:00+00:00,15212.435546875,16574.59375,13636.7529296875,14733.693359375,2104584159069,0.0,0.0
2020-03-21 00:00:00+00:00,14774.1630859375,15092.802734375,14115.0498046875,14742.744140625,1518919595235,0.0,0.0
2020-03-22 00:00:00+00:00,14746.3447265625,15112.6962890625,13590.7001953125,13619.671875,1380255336828,0.0,0.0
2020-03-23 00:00:00+00:00,13624.623046875,14954.267578125,13479.13671875,14954.267578125,1568442134971,0.0,0.0
2020-03-24 00:00:00+00:00,14985.5830078125,15736.2802734375,14699.8544921875,15422.478515625,1623707893752,0.0,0.0
2020-03-25 00:00:00+00:00,15439.5419921875,15750.732421875,14931.4072265625,15099.7275390625,1489296357036,0.0,0.0
2020-03-26 00:00:00+00:00,15099.150390625,15177.388671875,14797.5927734375,15099.076171875,1240482860780,0.0,0.0
2020-03-27 00:00:00+00:00,15099.990234375,15183.9541015625,14453.9169921875,14453.9169921875,1229830590013,0.0,0.0
2020-03-28 00:00:00+00:00,14464.146484375,14464.146484375,13701.1279296875,14135.4111328125,1312506163203,0.0,0.0
2020-03-29 00:00:00+00:00,14138.5234375,14155.654296875,13498.2275390625,13488.5087890625,1067420153869,0.0,0.0
2020-03-30 00:00:00+00:00,13487.8828125,14484.935546875,13469.361328125,14359.2275390625,1279334697271,0.0,0.0
2020-03-31 00:00:00+00:00,14350.193359375,14440.109375,14253.400390625,14363.4453125,1189691023016,0.0,0.0
2020-04-01 00:00:00+00:00,14365.462890625,14548.63671875,13891.39453125,14548.63671875,1336134699238,0.0,0.0
2020-04-02 00:00:00+00:00,14559.1083984375,15849.4833984375,14559.1083984375,15338.3671875,1654784786355,0.0,0.0
2020-04-03 00:00:00+00:00,15347.1474609375,15946.716796875,15141.546875,15406.818359375,1429593362267,0.0,0.0
2020-04-04 00:00:00+00:00,15420.25,15763.1162109375,15193.26953125,15745.9921875,1295364208116,0.0,0.0
2020-04-05 00:00:00+00:00,15750.5068359375,15844.5693359375,15407.986328125,15602.30078125,1226148114880,0.0,0.0
2020-04-06 00:00:00+00:00,15608.9921875,18472.53125,15602.0791015625,18457.60546875,2361153673808,0.0,0.0
2020-04-07 00:00:00+00:00,18458.8671875,19102.390625,17847.470703125,17939.8125,2353482886937,0.0,0.0
2020-04-08 00:00:00+00:00,17954.849609375,18849.087890625,17862.59765625,18803.1015625,1858411653609,0.0,0.0
2020-04-09 00:00:00+00:00,18816.12109375,18850.0078125,18295.560546875,18542.681640625,1617715722540,0.0,0.0
2020-04-10 00:00:00+00:00,18545.08203125,18546.33203125,16792.109375,17163.197265625,1948145502288,0.0,0.0
2020-04-11 00:00:00+00:00,17176.90625,17461.701171875,16825.798828125,17141.916015625,1468626209795,0.0,0.0
2020-04-12 00:00:00+00:00,17143.689453125,17837.009765625,16936.546875,17459.701171875,1638647650306,0.0,0.0
2020-04-13 00:00:00+00:00,17414.00390625,17417.150390625,16382.1728515625,16819.119140625,1772026687547,0.0,0.0
2020-04-14 00:00:00+00:00,16827.341796875,17236.326171875,16767.66796875,16880.0703125,1576989945067,0.0,0.0
2020-04-15 00:00:00+00:00,16876.77734375,17198.259765625,16422.728515625,16496.8671875,1525176409438,0.0,0.0
2020-04-16 00:00:00+00:00,16487.5625,18690.943359375,16203.9599609375,18584.94921875,2473259516326,0.0,0.0
2020-04-17 00:00:00+00:00,18598.123046875,18747.73046875,18287.251953125,18464.021484375,1798082159902,0.0,0.0
2020-04-18 00:00:00+00:00,18461.814453125,20215.81640625,18461.814453125,20105.404296875,2168545191146,0.0,0.0
2020-04-19 00:00:00+00:00,20099.810546875,20232.861328125,19374.6953125,19555.935546875,2061607120838,0.0,0.0
2020-04-20 00:00:00+00:00,19541.427734375,20067.0625,18358.759765625,18551.708984375,2289842062730,0.0,0.0
2020-04-21 00:00:00+00:00,18521.619140625,18819.7265625,18319.30078125,18608.70703125,1773071986124,0.0,0.0
2020-04-22 00:00:00+00:00,18601.455078125,19794.76171875,18519.794921875,19687.24609375,1940121949339,0.0,0.0
2020-04-23 00:00:00+00:00,19689.46875,20364.619140625,19443.736328125,19917.66015625,2290255575047,0.0,0.0
2020-04-24 00:00:00+00:00,19938.482421875,20438.31640625,19938.482421875,20336.34765625,1804182066090,0.0,0.0
2020-04-25 00:00:00+00:00,20333.173828125,21148.29296875,20252.8046875,21020.822265625,1963327728774,0.0,0.0
2020-04-26 00:00:00+00:00,21009.88671875,21422.607421875,20930.75,21215.0390625,1971368238832,0.0,0.0
2020-04-27 00:00:00+00:00,21232.046875,21463.54296875,20745.67578125,21159.15625,2003022492009,0.0,0.0
2020-04-28 00:00:00+00:00,21164.390625,21216.88671875,20898.57421875,21183.30078125,1944944636658,0.0,0.0
2020-04-29 00:00:00+00:00,21188.619140625,23314.8984375,21119.08203125,23133.04296875,2814493449938,0.0,0.0
2020-04-30 00:00:00+00:00,23126.744140625,24218.19140625,22077.396484375,22276.25,3014044527101,0.0,0.0
2020-05-01 00:00:00+00:00,22308.404296875,23237.54296875,22295.4375,22906.44921875,2225889186729,0.0,0.0
2020-05-02 00:00:00+00:00,22907.623046875,23080.5703125,22763.109375,23024.736328125,1952634955718,0.0,0.0
2020-05-03 00:00:00+00:00,23027.591796875,23446.626953125,22315.46875,22512.6328125,2184634483410,0.0,0.0
2020-05-04 00:00:00+00:00,22508.1171875,22601.65234375,21245.55859375,22211.646484375,2411624527086,0.0,0.0
2020-05-05 00:00:00+00:00,22194.466796875,22573.58984375,21785.73046875,22009.998046875,2022944628818,0.0,0.0
2020-05-06 00:00:00+00:00,21978.8046875,22436.736328125,21668.12109375,21669.703125,2160382633739,0.0,0.0
2020-05-07 00:00:00+00:00,21654.525390625,22789.544921875,21468.734375,22577.33203125,2509340418754,0.0,0.0
2020-05-08 00:00:00+00:00,22567.63671875,22994.19140625,22208.94921875,22721.08984375,2181005685975,0.0,0.0
2020-05-09 00:00:00+00:00,22737.154296875,22907.509765625,22302.912109375,22572.654296875,2021568562983,0.0,0.0
2020-05-10 00:00:00+00:00,22567.541015625,22567.541015625,19490.896484375,20165.583984375,2695690951432,0.0,0.0
2020-05-11 00:00:00+00:00,20169.072265625,20534.517578125,19467.701171875,19997.806640625,2157183253437,0.0,0.0
2020-05-12 00:00:00+00:00,19993.98828125,20556.4609375,19980.4921875,20284.271484375,1703608359125,0.0,0.0
2020-05-13 00:00:00+00:00,20290.87109375,21430.22265625,20244.041015625,21301.33203125,1823791475817,0.0,0.0
2020-05-14 00:00:00+00:00,21269.060546875,21902.634765625,21039.73828125,21788.041015625,2163303255952,0.0,0.0
2020-05-15 00:00:00+00:00,21788.716796875,21852.4296875,20759.984375,20942.087890625,1777338634746,0.0,0.0
2020-05-16 00:00:00+00:00,20941.095703125,21707.36328125,20822.07421875,21483.185546875,1646384336763,0.0,0.0
2020-05-17 00:00:00+00:00,21475.87890625,22397.822265625,21421.703125,22212.181640625,1658782808040,0.0,0.0
2020-05-18 00:00:00+00:00,22214.443359375,23135.671875,22212.619140625,23032.5390625,1869397437167,0.0,0.0
2020-05-19 00:00:00+00:00,23041.115234375,23041.115234375,22577.349609375,23013.36328125,1546743602797,0.0,0.0
2020-05-20 00:00:00+00:00,23012.837890625,23145.97265625,22364.056640625,22605.638671875,1369720207584,0.0,0.0
2020-05-21 00:00:00+00:00,22609.126953125,22788.4765625,20801.416015625,21513.681640625,1432388531437,0.0,0.0
2020-05-22 00:00:00+00:00,21508.677734375,22449.65625,21312.265625,22296.576171875,1295975886300,0.0,0.0
2020-05-23 00:00:00+00:00,22299.298828125,22642.833984375,22094.78125,22460.7265625,1147871525323,0.0,0.0
2020-05-24 00:00:00+00:00,22463.05859375,22665.287109375,21802.875,21802.875,1274890112636,0.0,0.0
2020-05-25 00:00:00+00:00,21761.10546875,22226.623046875,21622.236328125,22110.37109375,1121570064055,0.0,0.0
2020-05-26 00:00:00+00:00,22103.888671875,22164.447265625,21553.142578125,21704.09375,1092151869230,0.0,0.0
2020-05-27 00:00:00+00:00,21703.09375,22516.208984375,21692.896484375,22516.208984375,1146062755367,0.0,0.0
2020-05-28 00:00:00+00:00,22518.580078125,23724.68359375,22236.736328125,23665.419921875,1314649963383,0.0,0.0
2020-05-29 00:00:00+00:00,23674.529296875,24132.798828125,23378.884765625,23785.46484375,1322070893887,0.0,0.0
2020-05-30 00:00:00+00:00,23790.001953125,26293.408203125,23577.369140625,26121.216796875,1619727902921,0.0,0.0
2020-05-31 00:00:00+00:00,26121.841796875,26304.416015625,24773.76171875,24879.923828125,1317902682686,0.0,0.0
2020-06-01 00:00:00+00:00,24867.48828125,26699.17578125,24823.048828125,26561.24609375,1500354870558,0.0,0.0
2020-06-02 00:00:00+00:00,26543.65625,27198.234375,25332.58203125,25815.95703125,1499872311216,0.0,0.0
2020-06-03 00:00:00+00:00,25835.126953125,26614.89453125,25542.595703125,26614.89453125,1074905631005,0.0,0.0
2020-06-04 00:00:00+00:00,26606.82421875,26780.271484375,25771.5078125,26676.451171875,1109988846673,0.0,0.0
